,ASG002_BC3C_24H:A10,ASG002_BC3C_24H:A11,ASG002_BC3C_24H:A19,ASG002_BC3C_24H:A20,ASG002_BC3C_24H:A21,ASG002_BC3C_24H:B10,ASG002_BC3C_24H:B11,ASG002_BC3C_24H:B12,ASG002_BC3C_24H:B14,ASG002_BC3C_24H:B15,ASG002_BC3C_24H:C16,ASG002_BC3C_24H:C17,ASG002_BC3C_24H:C18,ASG002_BC3C_24H:E19,ASG002_BC3C_24H:E20,ASG002_BC3C_24H:E21,ASG002_BC3C_24H:E22,ASG002_BC3C_24H:E23,ASG002_BC3C_24H:E24,ASG002_BC3C_24H:F01,ASG002_BC3C_24H:F02,ASG002_BC3C_24H:F03,ASG002_BC3C_24H:F04,ASG002_BC3C_24H:F05,ASG002_BC3C_24H:F06,ASG002_BC3C_24H:F13,ASG002_BC3C_24H:F14,ASG002_BC3C_24H:F15,ASG002_BC3C_24H:F16,ASG002_BC3C_24H:F17,ASG002_BC3C_24H:F18,ASG002_BC3C_24H:G01,ASG002_BC3C_24H:G02,ASG002_BC3C_24H:G03,ASG002_BC3C_24H:H16,ASG002_BC3C_24H:H17,ASG002_BC3C_24H:H18,ASG002_BC3C_24H:I05,ASG002_BC3C_24H:I06,ASG002_BC3C_24H:I13,ASG002_BC3C_24H:I14,ASG002_BC3C_24H:I15,ASG002_BC3C_24H:I19,ASG002_BC3C_24H:I20,ASG002_BC3C_24H:I21,ASG002_BC3C_24H:L01,ASG002_BC3C_24H:L02,ASG002_BC3C_24H:L03,ASG002_BC3C_24H:L07,ASG002_BC3C_24H:L08,ASG002_BC3C_24H:L09,ASG002_BC3C_24H:L16,ASG002_BC3C_24H:L17,ASG002_BC3C_24H:L18,ASG002_BC3C_24H:M22,ASG002_BC3C_24H:M23,ASG002_BC3C_24H:M24,ASG002_BC3C_24H:N13,ASG002_BC3C_24H:N14,ASG002_BC3C_24H:N15,ASG002_BC3C_24H:N19,ASG002_BC3C_24H:N20,ASG002_BC3C_24H:N21,ASG002_BC3C_24H:N22,ASG002_BC3C_24H:N23,ASG002_BC3C_24H:N24,ASG002_BC3C_24H:O10,ASG002_BC3C_24H:O11,ASG002_BC3C_24H:O12,ASG002_BC3C_24H:O22,ASG002_BC3C_24H:O23,ASG002_BC3C_24H:O24,ASG002_BC3C_24H:P07,ASG002_BC3C_24H:P08,ASG002_BC3C_24H:P09,ASG002_BC3C_24H:P20,ASG002_BC3C_24H:P21,MOAR008_BC3C_24H:L01,MOAR008_BC3C_24H:L02,MOAR008_BC3C_24H:L03,MOAR010_BC3C_24H:A13,MOAR010_BC3C_24H:A14,MOAR010_BC3C_24H:A15,MOAR010_BC3C_24H:D01,MOAR010_BC3C_24H:D02,MOAR010_BC3C_24H:D03,MOAR010_BC3C_24H:K07,MOAR010_BC3C_24H:K08,MOAR010_BC3C_24H:K09,MOAR010_BC3C_24H:L19,MOAR010_BC3C_24H:L20,MOAR010_BC3C_24H:L21,MOAR011_BC3C_24H:C01,MOAR011_BC3C_24H:C02,MOAR011_BC3C_24H:C03,MOAR011_BC3C_24H:C10,MOAR011_BC3C_24H:C11,MOAR011_BC3C_24H:J10
BAMBI,0.03108838888315013,2.381288088285006,0.02328828664926341,0.0909886726966267,-0.4057116141686077,0.4819884667029743,0.5720887550940876,0.2619881996741658,-0.6834110846886272,0.07703832479623607,1.08318857046274,-0.2461123099693889,-0.08901163247915456,0.106238878690279,2.381288088285006,0.3210883507361775,0.2825885185828572,-0.2930111518272991,2.625788248502291,-0.1132111182579632,1.016688860379732,0.07608846517709544,1.26338819357065,-0.2640118232140178,-0.5690111747154827,-0.4035114875206585,-0.7419113746056194,-0.08181139139028737,0.8101888069739704,0.4255881676307087,1.356888330899752,1.985488451444185,1.732688463651217,0.1645379433265095,1.640188730680025,1.174288309537447,-0.1286110511192913,0.4197888741126423,0.2698884377112751,0.118288553678072,0.4489884743323689,-0.06541105417104909,1.716488398038424,0.3911881813636189,-0.3066115012535686,0.5928883919349079,0.1824889549842243,1.792388475858248,1.214188135587252,-0.4511112800011272,0.9073882469764118,-0.02311178354116628,3.866048959544344e-05,0.3295884499183064,0.2894883522620564,0.07433847280648997,0.3468881020179158,2.056488550626314,-0.04691167978140065,0.3442883858313923,1.498588121854342,0.7446885475745564,1.170288599454439,1.092688120328463,1.092688120328463,0.06388810964731029,0.2741885552039509,-0.2436117759117717,-0.4019112220177288,0.87798837515024,0.8454881081214314,-0.7606110206017132,1.342988527738131,1.266388452970064,2.008888758145845,0.5746884712806111,1.741088427030123,0.1571750640869141,0.3024749755859375,0.114924430847168,-1.112668446132115,-0.3622679029192248,-0.3241180692400256,1.957932063511439,-0.4796680722917834,0.4265323366437634,0.2598319734845838,1.993482181004115,-0.2975677762712756,-0.4297184262956897,-0.4495186124529162,-0.5703434262956897,-0.02245044708251953,-0.29425048828125,-0.0675497055053711,3.078049659729004,0.05115032196044922,0.0881500244140625
BAX,1.318050164442797,0.710349816542406,0.1469495479877185,0.5064504329974842,-0.01385043217585569,-0.08654997898982053,-0.4026500995342541,-0.06804965092585569,-0.05754969670222287,-0.01175044133112912,0.5316503231342029,0.2269494716937732,0.1564500515277576,0.3832500164325428,0.1781499569232654,0.3516500179584217,0.2214496319110584,0.3516500179584217,0.2462499325092029,0.6803500835712146,-0.1816503818218518,-0.2754003818218518,2.273649949293871,-0.2710497195904065,0.4054496471698474,0.1308496181781482,-0.284349661607008,0.02119995997502322,0.5644500438983631,0.8859498684222888,-0.509900313157301,2.172449845534105,0.3960502331073474,0.1198499386127185,-0.1720001514141369,-0.09225009037898069,0.04425026820256228,-0.03835032536433225,-0.2491495425884533,-0.2003500278179455,0.2949502651508045,-0.5034496600811291,2.15245034144475,-0.08745024754450803,-0.3918001468365002,0.03165032313420291,0.9551503841693592,0.2794501964862537,1.263999718886156,0.2904498760516834,0.5615499203021717,-0.2608501727764416,-0.6352503116314221,0.2430503551776599,0.3699996654803943,0.5035503094012928,-0.06830046727107053,0.4901502315814685,0.1350495998676013,0.1645496074969959,0.9092500393207263,0.3293502514178943,0.4465501491840076,1.051099557142992,0.3224504177386951,0.6275499050433826,0.3373506252582263,0.01714970515324588,0.1917503063495349,0.8703496639545154,0.5606496517474842,-0.01285002781794553,1.044850129347582,0.06545044825627322,0.06735016749455447,1.647350091200609,0.2904498760516834,0.07718753814697266,0.1099367141723633,-0.5043625831604004,-0.007292372839790673,0.2831071785518109,-0.05024300302777895,1.397582428795952,1.404206650597709,0.4057077339717328,0.2672075203486859,-0.594193083899361,0.02895678792681089,0.2050823143550335,0.2531570366450726,0.3699573448726117,0.02049970626831055,0.1006999015808105,0.1484999656677246,0.6394000053405762,-0.05520009994506836,0.225100040435791
BCL2,-0.2496078931368313,0.4493924654447117,-0.04395756354698754,-0.3138078176058254,0.2878920114957371,-0.0072077237642727,0.0337921656095066,0.0585423983060398,-0.473507734445425,-0.009057851938100825,-0.2228077374971829,0.3750926531278171,0.4867421663724461,0.1762920893155613,0.1420423067533054,-0.02430758109459497,0.1051923311673679,-0.0296076261080227,0.04019227394690894,-0.3100079022921047,0.04469218620887183,-0.08905777564415551,-0.2957576238192043,0.2995921648465671,0.3834420717679539,-0.01700768103966332,0.006142286153940191,0.09854236015906714,0.3583923853360691,0.1575423754178562,-0.02000794043907739,0.1624423540555515,-0.2142580472506008,-0.1330078565157375,0.543042329641489,0.1983424700223484,0.2230927027188816,0.3302423037015476,0.2072922266446628,0.2708922899686375,0.3595921076261082,0.3596421755277195,-0.4773076497591457,-0.04300770392784692,0.3498922861539402,-0.003157468942495356,0.1035920656644382,-0.6065076314485989,-0.1941078626192532,0.3691422022306003,1.077392248006968,0.3330422914945164,0.161842492910532,0.5623923815213718,0.3844920671903171,0.1794921434842625,0.1911922968350925,0.0803920305692234,0.2724925554715671,-0.03145775428185082,0.0782424486600437,-0.1141079389131985,-0.0343078099764309,0.003592161031869878,0.09964242348304175,0.3778921640836277,-0.1320079289949856,-0.3218077146089993,0.08019223579993628,-0.1833580457247219,-0.0930078946627102,-0.1829079114473782,-0.2532075368441067,0.1508924044095554,-0.1253078900850735,-0.03000769248375512,-0.079457613138052,-0.2199375629425049,-0.1659376621246338,0.1483128070831299,0.442323275974819,-0.6334018026079447,0.1197982515607565,-0.1803516660417825,-0.4464520726885111,-0.4738015447344095,-0.07602684838431184,-0.005551746913364575,-0.06045143944876497,-0.1353015218462259,-0.138576439448765,0.06509835379464324,0.323549747467041,0.09704971313476562,0.1930999755859375,0.3490996360778809,0.1802496910095215,0.2872500419616699
BCL7B,-1.273230992830717,-0.975280725038969,-0.3458809485802288,-0.5850810637840862,-0.200831376589262,-0.3673810592064495,-0.1011309256920452,-0.2198810210594768,-0.5109810462364788,-0.6175808539757366,-0.9370808234581585,-0.7563809981712932,-0.5574311843285198,-0.2434310546288128,-0.2537307372460003,-0.4062308898338909,-0.4480809798607464,-0.350581132448637,-0.03328081277700612,-0.7270807853111858,-0.4982308974632854,-0.3580808272728557,-2.886681043184721,-0.4488811126122112,-0.5880813231835003,-0.2090816131004924,-0.08008094934316823,-0.4597811332115764,-0.3829807868370647,-0.6499809852013225,-0.2021808257469768,-2.953580819643461,-0.6183809867272014,-0.7536811461815471,-0.464080773867094,-0.09298130182119557,-0.3121308913597698,-0.2369808783897991,-0.4014811149010296,-0.3428811660179729,-0.04683109430166432,0.07791904302743724,-2.215830766237699,-0.5388807883629436,0.1676693329444294,-0.9920806517967815,-0.9932808509239788,-0.8678807845482464,-1.250781022585356,-1.114380799807035,-0.7178811660179729,-0.06548114923330495,-0.01938100961538503,-0.6393808951744671,-0.1472811332115764,0.1695189842810993,0.01101926656869701,-1.279780828035795,-0.538081132448637,-0.2959808936485882,-1.703580819643461,-0.617980920351469,-0.7120809188255901,-0.9670810332665081,-0.517880879915678,-0.0776810279259319,-0.211580716646635,-0.3865809073814983,-0.6065806975731487,-0.5414809813866253,-0.4367313018211956,0.244318998776949,-1.430180989778959,-0.3745808234581585,-0.6453308692345257,-0.6310309996971721,-0.690180741823637,-0.1119000911712646,-0.08695006370544434,-0.1550500392913818,-0.5183891228267123,-0.2569393089839389,0.587810618536813,-1.006564514977591,-1.161789315087455,-0.5004896095820834,-0.210564511162894,0.3137355872562955,-0.2290891579219272,0.05563555444989898,0.3367606231144498,0.5736604758671353,-0.03110003471374512,0.0829002857208252,0.04850029945373535,-0.448199987411499,0.05430006980895996,-0.1301000118255615
BDH1,-0.6876195027278023,-0.8466189457820015,-0.8990195347712593,-0.304069335644062,-0.606219108288105,-0.1849692418025093,0.3690807269169731,-0.05141907471876905,-0.1138690068171577,-0.7217190815852241,-1.179168994610126,-0.5782192303584175,-0.3330691410945015,-0.1479194714472847,-0.01371889847975538,-0.4672191693232612,0.8268806384159966,-0.3046691967890816,0.05768079024094774,-1.243919189159687,-0.3753192974970894,-0.4980195118830757,-1.231569583599384,0.7900807307316704,-0.6216686322138862,-1.252119357769306,-0.3258193089411812,-0.04691916245680616,-0.2887194706843452,-0.1761191441462593,-0.2119191243098335,-1.826819236461933,-0.986719424907978,0.2275807307316704,-0.0280192448542671,-0.111219222729023,0.1298806117131157,0.4094807551457329,0.171180908496563,-0.1059697224543648,-0.2917192532466011,0.1074807093693657,-1.220519359295185,-0.1809194638178901,0.3372303889347954,0.08908051710862352,-0.9080193592951851,-0.7780693127558784,-1.313319499676044,-0.3623693539546089,-0.3772194935725288,0.03718060713547899,0.5765306399418755,-0.6750190808222847,-0.07051926392775343,0.04888076048630907,-0.02751951951247023,1.389680568988506,1.06848067503709,0.2438804553105278,-1.274319465343769,-0.5393193318293648,-0.04701929826002882,-0.8096693112299995,-0.1464193417475776,-0.5508196904109077,-0.4850195004389839,-0.3090193821833687,-0.7752192570612984,-0.1331694676325874,-0.3892191006587105,-0.2140191151545601,-2.056819255535419,-0.5005190922663765,-0.2414691998408394,-0.15751915711623,-0.7287195279048042,-0.6053001880645752,-0.6841003894805908,0.5692498683929443,-0.3942731448582242,-0.2580979892185757,0.5660020283290317,-1.820823056357248,-1.403797967093332,-0.2209480830601285,-0.2018731662205289,0.2277018002101352,0.128976958138602,-0.1709984370640347,-0.1970733233860562,0.6922017506190707,0.5794999599456787,0.3931000232696533,0.2026998996734619,-0.07760024070739746,-0.2327001094818115,-0.07015013694763184
BECN1,-0.05988872968233494,-0.2487887235788193,-0.6553386541513291,-0.07238853894747166,-0.276488670935997,-0.400988468757042,0.1377116350027237,0.2138110307546768,0.08461104906522365,-0.3368886800912705,0.05351172960721584,0.1182614473196182,0.05131160295926662,0.08121120012723537,-0.01668823682344822,-0.0525883527902451,0.1556111482473526,-0.2791885229257431,0.04186069048368068,-0.2091883512643662,-0.01418865644014744,0.1520119813772354,-0.07458866559542088,-0.6212877126840439,0.04891120470487209,-0.1283882948068467,-0.008988270392784159,-0.9679883810190049,0.2961112169119033,0.1094113496633682,-0.447288403144249,0.1649113801809463,0.6577111390920791,0.06991111315213772,0.2548113969656143,-0.3607882352975693,-0.01693905316866307,0.3065110353323135,0.1182118562551651,0.2549115327688369,0.1272116807790908,-0.5530885549692002,-1.271189102759728,0.4360114244314346,0.2020112184377822,0.3769112733694229,-0.9333885999826279,-0.7915886732248154,-0.3804882856515732,-0.335288891425499,-0.1821879240182724,0.05041133440457912,0.2059117463918838,-0.2013887258676377,-0.005938419928916971,-0.583638558020958,0.1537114290090713,-0.1880878301767197,0.03091155565702053,0.01201068438016506,-0.8387383314279404,-0.05368889295137791,-0.6656884046701279,-0.5980881544259873,-0.05468834363497166,-0.4394387098459092,-0.0800384374765244,0.2060118821951065,-0.0758885236886826,-0.282488712897667,-0.0964883657602158,-0.2356880994943467,0.5393115190359268,0.778811564812294,0.423011889824501,0.3075619844289932,0.2780114320608291,0.165724515914917,-0.001350164413452148,0.4189503192901611,-0.713582345417568,0.4459921632494241,0.3609682832445413,-0.03808195250374968,0.2231175218309671,-0.5872824873243063,0.4030176912035257,0.1837679658617288,-0.6531327451978415,0.1105677400316507,-0.06283218520028289,0.2974178109850198,-0.5500500202178955,-0.3608505725860596,0.1392495632171631,-0.2413499355316162,0.09115004539489746,0.3299500942230225
BHLHE40,-0.6844268028552714,-0.9084267799670878,-0.445226926069993,-0.4265268032367411,-0.3766267483051005,-0.006226796370286003,0.01127312733576868,-0.2601268474872294,-0.2287266437823954,-0.4331767742450419,-0.8550768081958475,-0.2769267742450419,-0.4031269733722391,0.486573439378005,-0.5211267654712382,-0.5850267593677225,-0.1772268001849833,-0.001626748305100456,-0.3388269131000223,-0.3433768932635965,-0.4157269184405985,-0.5313766186053934,-1.604026812773484,0.0217730815594015,-0.518426675062913,-0.6975267116840067,-0.1227266971881571,-0.286476868849534,-0.1687267010028544,0.06027339054988001,0.1045234019939718,-1.416226882200974,-0.04822661326481725,-0.1979267780597391,-0.02822710917546178,0.2430732066814718,0.1692731197063742,0.03487322880671595,-0.1478269283588114,0.5461733157818136,0.193473082322341,0.2652232463543234,-1.316126841765183,-0.2373268787677469,0.3104731853191671,0.3314730937664327,-0.04472662852360632,-0.4115269367511454,-0.619526881438035,-0.6515267078693094,-0.5934267227466288,0.432122927445632,0.001573305863600716,-0.7210266773517313,-0.04682661936833288,0.03647301747248743,-0.09017683909489538,-0.3555267040546122,-0.06972672389103796,-0.04417683528019811,0.05157301976130579,-0.4202268307025614,-0.4185269062335673,-0.283626813154954,-0.178526658278245,-0.3981769268329325,-0.03612687037541296,-0.3024766628558817,-0.5668268387134257,-0.5844266598041239,-0.6614268009479227,0.3152730281536398,-0.4413268749530497,0.2109229381267843,-0.1628267948444071,-0.9303267185504618,-0.6214268390948954,-0.04992485046386719,-0.3893251419067383,0.2347249984741211,-0.6778289590563089,-0.3894788537706644,0.2250211920057028,-0.4015785966600687,-0.3993284021105081,-0.08042829377310579,0.004971333912441089,0.2322462286267966,-0.033128908702305,0.3802464689527243,0.1521967138562887,0.4144714559827536,-0.4201502799987793,0.02834987640380859,-0.2581000328063965,0.04925012588500977,0.2291498184204102,-0.1671500205993652
BID,0.07187667259803199,-0.02067312827477075,0.4063269175015964,0.05142655739417457,0.01052728066077613,-0.146873327401968,-1.279523225931021,-0.1833733045137844,0.0213266886197605,0.1187769449674168,-0.07417330375084497,0.09042706856360816,-0.09547314277062036,-0.2178729497469387,0.01612677940955543,0.1872769869290867,-0.04577288260826684,0.01132693657508277,0.2249771631681003,-0.1005729161776028,-0.322872968820425,-0.2969730817354641,1.107126859518198,-0.2050732099092922,-0.1005233251131497,-0.2739733182466946,-0.3051732503450832,0.05612721809974097,0.4210268534146824,-0.9285729848421536,-0.0917728864229641,0.7040769136868992,-0.6389230214632473,0.1021262682401218,-0.6286729299105129,-0.8185733281649075,-0.617973180917593,-0.9580729924715481,-0.006172987130971919,0.1697269953214207,-1.033172937539907,-0.3419731580294094,0.8714267290555515,-0.1369727574861965,-1.179773183969351,-0.8220733129061184,0.06462684044471168,-0.1009729825533352,-0.9018233739412747,0.08982673058143043,-0.2604731046236477,-0.1021231137789211,-0.2454226933992825,-0.03082308402428247,-0.9319232427156887,-0.06147322287926293,0.269726899953989,0.3477269686185398,0.03752675423255347,-0.09182295432457543,1.029126790853647,-1.115423055795523,-0.2525232755220852,-0.0496729337252102,-0.9870732747591457,0.383526948782114,-0.7570732556856594,-0.2293733083284817,-0.02377304664024926,-0.1743730031527004,0.1463777101956882,1.228327421041636,0.4508272684537449,0.3048273600064793,-0.09097323050865747,0.6984268701993503,0.3820773638211765,0.1527001857757568,0.4778006076812744,-0.8578498363494873,0.2314999784742087,0.2345002378736227,-0.2525498185838968,0.6049502577100485,0.8829248632703512,-0.702099970408848,0.2292249883924216,0.3930500234876364,-0.6321999345506937,0.2633002485547751,0.3937500204358786,-0.5970999513353616,0.1728744506835938,-0.0813746452331543,-0.03667497634887695,-0.237724781036377,-0.1381750106811523,-0.04067468643188477
BIRC2,-0.6174115767845745,0.089388407193697,-0.1192121138939495,-0.0629114737877483,-0.07651182321401784,0.115788496457613,-0.04901167062612721,-0.0797114005455608,-0.133211576021635,-0.01381155160757253,-0.5743116965660686,0.04343847128061107,-0.2895116439232464,-0.2922615638146038,-0.1669115653404827,-0.2008113494286174,-0.2711615195641155,-0.06196161416860768,-0.03651186136099049,-0.1986121764549846,-0.1085114112267132,-0.1183614364037151,-2.938511334932768,-0.0773610701927776,2.090588129483736,-0.07781168130727956,0.01113895269540599,-0.08261152414175221,-0.08361145166250417,-0.02981134561392018,0.09228853078988841,-1.716911756075346,0.07648853155282787,-0.3982114425072307,-0.1236614814171428,1.109488047086275,0.04048827978280833,-0.4374613395104046,-0.01551147607656667,-0.0002116790184611972,0.1646886238685017,0.1665878662696247,-2.010211431063139,0.0360885033240681,-0.05611177591177174,0.3495884308448201,-0.2459616294273967,-0.2644114127525921,-0.705411397493803,-0.4361114135155315,-0.419461690462553,0.3166885742774372,0.1872883209815388,-0.1996116271385784,-0.09221073297353932,-0.07541175989004323,-0.08056112436147878,-0.06931158212515065,-0.0009116759667033847,-0.08631178048940846,-0.125211202181303,-0.1354612937340374,-0.1238116851219768,-0.4309115043053264,0.1439886459937458,0.4804883370032673,-0.098111592806303,0.03633836599496654,-0.02321144250723073,-0.2540115943321819,-0.01116129068227956,1.211537874661959,-0.758211576021635,0.9789386162391072,0.1447883019080525,0.5825882324805622,-0.1380118956932659,-0.5473127365112305,-0.6316623687744141,-0.5966124534606934,-0.2448590482984274,-0.1155331815992087,0.1991659913744241,0.4665657792772562,0.9228913102831156,0.7124659333910257,-0.1170089926038473,0.0394913469042093,0.9650666032518656,-0.02405864851815398,0.07491605622427766,0.0665909562792093,-0.09544992446899414,-0.2526001930236816,-0.2112994194030762,-0.1937499046325684,0.0103001594543457,-0.0922999382019043
BIRC5,-1.005015813387358,-0.7824148764977092,0.05513433309701732,0.194735086881197,0.3694348702063923,-0.02896543649526784,0.1570344338050251,-0.06296487954946706,-0.2450651755699749,0.2147345909705525,-1.196565114534819,-0.7155651679405803,0.2278848061194783,-0.5517649283775921,0.3983350166907673,0.1570344338050251,-0.2472653022179241,0.1909346947303181,0.4318347344031697,-0.5082649817833538,-0.1653656592735882,-0.2655653586754436,-0.7122654548058147,-0.1631149878868694,-0.1730656257042522,-0.7347654929527874,-0.07096525338979909,-0.02626558450552174,-0.7653650870689983,-0.3927654853233928,0.1931348213782673,-1.282365285433256,-0.8377651801476116,-0.5164656272301311,-0.8814653983482952,0.1915345558753376,0.06643442007211497,0.03778508993295482,-0.1653656592735882,-1.095065557039701,0.2920346626868611,0.1485343346228962,-0.5262655845055217,-0.5044655433067913,0.1440348991980915,-1.255714856661283,-0.9421648612389202,-0.3978647818932171,-1.286364995516264,-0.6762652030357952,-0.3682655921349163,0.1712346443763142,0.3126349815955525,0.3419347176185017,-0.0590653052696819,0.1855349907508259,0.3097348579993611,-0.6629652610191936,-0.436765157259428,-0.06096502450796315,-0.5883650412926311,-0.08486505655142018,0.0966344246497517,-0.5486654868492717,0.1587348351111775,0.2920346626868611,-0.2521652808556194,0.1220345863929158,-0.0955652823814983,-0.1374649634728069,0.370734728299654,-2.03276487497183,-0.2009653678307171,-0.4406647315392132,-0.459465467012846,-0.01746507791372487,-0.4177651038536663,-0.1431255340576172,0.1303253173828125,0.1448745727539062,-0.901441029139928,-0.5209163938249866,0.1473584856305798,-2.84819119317191,-1.646791866847447,-1.164241245814733,-1.282041004725865,-0.2037910733904162,-0.2806915555681506,0.2369094576154431,0.4891086305890759,0.3959584917340955,-0.0799245834350586,-0.1216249465942383,-0.0752248764038086,-0.2375249862670898,-0.1260251998901367,-0.03272438049316406
BLCAP,0.1597425754253674,0.2896425540630627,0.1431419665996838,-0.1087577526385974,-0.03775765345646853,-0.2774074261005115,0.04934237553523069,0.03294203831599241,-0.04035736964299197,0.0244419391338635,0.04114268376276975,-0.06455780909611697,0.09244177891657834,0.1956417377178479,-0.0687577907855701,0.1130420978252697,-0.02795769618107791,0.03154204441950803,0.03154204441950803,-0.02325798914982791,0.08354209019587522,0.005742293137769749,-2.981258172255297,0.01054213597224241,0.2080423648540783,-0.4064576809222888,-0.1976573650653553,-0.004857796889085719,0.1291420276348401,-0.04735733912541384,0.1092426593487072,-1.87655808375432,0.4132425601665783,0.1130420978252697,-0.07695748255803103,0.1913425738994885,0.004041891831617406,0.09244177891657834,0.09244177891657834,-0.1349580471332263,0.07874224736140256,0.1495420749370862,-1.894657868605394,-0.2057578747089099,0.1187422092144299,0.01054213597224241,0.08644221379206662,0.01604197575495725,0.3026420886699963,-0.04035736964299197,-0.02325798914982791,-0.0006578151996325943,-0.110557336073656,0.09714243962214475,0.03154204441950803,0.2003423984234143,0.1291420276348401,-0.727857369642992,0.09714243962214475,-0.1421573345477771,-0.2415578548724842,-0.1496579830463123,-0.03775765345646853,-0.9718578045184803,0.1687919910137463,0.1913425738994885,0.01994250370905881,0.03294203831599241,-0.1361577694232654,0.004041891831617406,0.1291420276348401,-0.3183582012469959,-0.4064576809222888,0.326942663926344,0.1044418628399182,0.2294418628399182,0.2188417728130627,-0.2547998428344727,-0.2843503952026367,-0.1614503860473633,0.08490276336669922,-0.05824661254882812,0.1601037979125977,-0.008996009826660156,-0.1083459854125977,0.1310033798217773,0.1516542434692383,0.1043539047241211,0.03440380096435547,0.02710342407226562,-0.07334613800048828,0.0697031021118164,-0.1780500411987305,-0.082550048828125,0.1430501937866211,-0.2022495269775391,-0.1134500503540039,0.2309503555297852
BLMH,-0.6218883074246921,-0.1960889376126804,-0.04338851341834449,-0.1845885790311375,-0.3801881350003757,-0.2778884447537937,0.03216156592735864,0.1307114087618313,-0.6038886583768406,-0.1075879610501804,-0.2994882143460789,-0.2531386888944187,-0.1802388704740086,-0.4016887224637546,0.2567118131197414,-0.2402879274808445,-0.0002881563626804251,-0.01888862022986793,0.04031166663536645,-0.7241884745084324,-0.300488618703989,-0.0733882463895359,-1.665488389822153,-0.114387658926157,-0.07208838829627418,-0.6789886034452,0.2829111539400539,-0.2171880281888523,-0.2910386599027195,-0.225288537832407,0.2278116666353664,-2.707338479849009,-0.7167383707486668,-0.3417378939115086,-0.1231881655179539,0.189511152414175,0.1283119641817532,-0.1454879320584812,0.1121118985689602,-0.4816886461698093,0.2581118070162258,0.1051119290865383,-1.712238458486704,-0.1569882906400242,0.1815117322481594,-1.110288766714243,-0.5246888674222507,-0.6962882555448093,-0.4173375643216648,-0.3353883303128757,-0.2789880312406101,0.1493118726290188,0.3809116803682766,-0.2773887194119968,0.001711698678823481,0.0245111905611477,-0.05178847679725074,-0.8621884859525242,0.2023113690889797,-0.1325885332547703,-0.5983888185941257,-0.04418864616980933,0.09581169715294457,-1.892638353201059,0.09661182990440942,0.2690113507784329,-0.3056880510770359,-0.1417886293851414,0.07261166205772973,-0.1334888018094578,-0.1008883989774265,0.5002115689791164,-1.640288499685434,-0.4885884798490086,-0.2326880968534031,-1.575888303609995,-0.4441882647000828,0.2716250419616699,-0.1652998924255371,-0.05177545547485352,-1.048939159938268,0.06091124670846071,-0.08598893029349242,-0.3277892385210315,-0.01998894555228148,-0.2351397786821643,-0.1731395040239612,0.5201111521039685,-0.09298889977591429,0.06041152136666383,0.1927605356488904,0.4109106745038709,0.1300005912780762,-0.0901494026184082,0.1239504814147949,-0.2996001243591309,-0.06149911880493164,0.1972002983093262
BLVRA,-0.01033467512864306,-0.06103486281174852,0.2232659413264351,-0.001234714801494619,0.1283658101008491,0.0466654850886421,0.1996653630183296,-0.1147343562199516,-0.2736346171452446,-0.1610342906071587,-0.400034611041729,-0.160934154803936,-0.0765349314762993,-0.2878348277165337,-0.1801344798161431,-0.1425349162175102,0.374165828411396,-0.1409346507145806,-0.320134823138897,0.1000655247614937,0.05336600083571241,0.05476599473219679,-1.85658520918626,0.2444651677058296,0.3776658131526069,0.4594653202937202,-0.2159344599797173,-0.2233340190007134,0.04916506547194288,0.1117652012751655,0.07026510972243116,-2.747133915240948,-0.1368348048283501,0.1059659077570991,0.02236586350661085,0.2551653935359077,-0.1230341837956352,0.06956511277418898,-0.09933442335862352,0.2459652974055366,0.2636654927180366,-0.01473492842454149,-1.356534664447491,0.1438658787653999,-0.1610342906071587,0.09496527451735304,0.1170657231257515,0.06956511277418898,-0.1654345439030571,0.1428654744074898,-0.09483403425950243,0.1878655507014351,0.07866507310133741,-0.02513474684495165,-0.03653401594895556,-0.2263342784001274,0.1714661671565132,0.6759656025813179,0.3662655903742866,0.07406550187331007,0.2334654881403999,-0.06273431044358446,0.1150658680842476,-0.4894349024846001,0.516565616314228,0.5137656285212593,-0.08783406477708056,-0.2559840128971977,0.05476599473219679,-0.1795346186711235,-0.1540343211247368,-0.1005341456486626,-1.266734783466045,-0.04683465224045946,-0.06923455458420946,-0.8293349192692681,-0.08113450270432665,0.1866374015808105,0.03743696212768555,0.185187816619873,0.2553933688572467,-0.01730694089617124,0.2767928668430866,-0.2825066021510541,-0.07475723539080015,0.3176425525120319,-0.1505571774074017,0.01884303774152407,0.01719318117414126,0.0338929721287311,0.2458938189915241,0.2312434741428913,-0.02200031280517578,-0.006500244140625,0.1774501800537109,-0.06599998474121094,0.107600212097168,0.4343996047973633
